,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
202,1,Mon Jun 15 01:16:56 2009,Very Excited....!!! Leaving for Alton Towers in 16 Hours  ,excited leaving alto tower 16 hour
203,0,Sun Jun 07 11:29:20 2009,@Affan a freaking pandora app!!!!!!!!!!!!! there is last.fm and imeem but no pandora ,user breaking pandora app last item pandora
204,0,Fri Jun 19 06:24:28 2009,Georgia theatre badly burned  Lots of smoke and lots of street lights out dt,georgia theatre badly burned lot smoke lot street light dt
205,1,Sun May 17 11:41:09 2009,@mahika what was that link again. I wanna take a look @ it and bookmark it  would make it a lot easier on my brain. It hurts after that!,user link wanna take look bookmark would make lot easier brain hurt
206,1,Sun Jun 07 11:57:37 2009,Busy day...gotta do house chores &amp; get ready for the Andrea Bocelli show tonight @ the Hollywood Bowl! ,busy daygotta house chore amp get ready andrea belli show tonight hollywood bowl
207,1,Thu May 28 23:33:18 2009,@calvinharris i find a cuppa hot water helps the loogies out... and we all know somethings are better out than in  enjoy Dooobai.,user find cuppa hot water help cooky know something better enjoy dooobai
208,1,Fri May 01 23:36:24 2009,"@jazzyfizza of course, we'd smash there ",user course wed smash
209,1,Tue Jun 02 20:07:43 2009,Just came back from seeing NIN. I want to upload my fav song of the night and show you all ,came back seeing nin want upload far song night show
210,0,Mon Jun 15 15:31:48 2009,@chrisworthy Just got word the grand opening has been postponed  Her credit card machine won't arrive before then.,user got word grand opening postponed credit card machine wont arrive
211,0,Mon Jun 22 19:39:07 2009,@kevridesthecab na stuck na rin sa akin yung song ,user na stuck na rin sa akin yung song
212,1,Mon Jun 01 18:05:32 2009,@DsBabyGirl hey grl!!! found u that's more like it... hehe lol  wish I could go this sat w/ ya to late to buy a tix!!! lol awww cant wait,user hey grl found u thats like here lol wish could go sat w ya late buy six lol www cant wait
213,1,Fri May 29 17:16:45 2009,6 more followers to 1000! Who's going to help?  ,6 follower 1000 who going help
214,0,Fri Jun 19 06:45:08 2009,I think these clowns are far too badly decomposed to be funny. Or scary ,think clown far badly decomposed funny scary
215,0,Fri Jun 05 15:32:36 2009,@allergist Aww jealous! Sushi roxxors  Have a piece of Salmon for me! :-D,user www jealous sushi rotor piece salmon
216,0,Sun May 03 22:22:18 2009,My mom was appalled when I told her I ate Spam  it tasted really good...,mom appalled told ate spam tasted really good
217,0,Mon Jun 01 09:37:48 2009,probably getting virginia next ,probably getting virginia next
218,0,Fri May 29 13:38:53 2009,@johnpapa 4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work. ,user 430 friday youve already got fine china want want want still work
219,1,Fri May 01 20:15:14 2009,Going to bed soooo tired ugh not sure what i'm doing tomorrow w.e              &lt;/3,going bed soon tired gh sure im tomorrow lt3
220,0,Fri May 01 20:33:44 2009,@writeplayrepeat probably wont make it tomorrow due to the fact that I have to go rescue a friend later tonight.... sorry ,user probably wont make tomorrow due fact go rescue friend later tonight sorry
221,0,Mon Jun 01 21:27:16 2009,@crunchpow I know I do!!!   I was going to pay you back as soon as getknifed Nick paid me for the site I'm doing. But Ill make you a site!,user know going pay back soon getknifed nick paid site im ill make site
222,0,Tue Jun 02 23:10:14 2009,i swear i just felt a earthquake  lol,swear felt earthquake lol
223,0,Tue Jun 02 13:33:23 2009,@HautePersian that should be an  ahaha,user haha
224,0,Sat May 30 08:44:27 2009,has been sick for the past 3 days ,sick past 3 day
225,0,Thu Jun 18 16:04:16 2009,So glad i have a truck again.. even if it isn't insured ,glad truck even isnt insured
226,0,Fri Jun 19 05:37:04 2009,main naheen khail raha loagon ne mujhay seriously lena shuroo kardia hay ,main nchen hail raja logo ne murray seriously lena sharon aria hay
227,0,Wed Jun 17 14:06:11 2009,@MrBenRubery The puppies arent ready for three weeks  i cried so much lol but never fear weve found some more (:,user puppy arent ready three week cried much lol never fear were found
228,1,Sun Jun 07 05:46:42 2009,is off to teach her 4 year olds! ,teach 4 year old
229,1,Sun Jun 07 09:27:10 2009,I hear songs from Miley Cyrus ,hear song miley cyrus
230,0,Mon Jun 01 22:01:06 2009,"o oh. feeling sick.  - resting the night away. hope i feel  better - xoxo,Virginia",oh feeling sick resting night away hope feel better xoxovirginia
231,0,Fri May 01 21:24:54 2009,just realized i lost MY ENTIRE itunes collection..  What A DAY..SERIOUSLY!!..WHAT A DAY! UGH!,realized lost entire itunes collection dayseriouslywhat day gh
232,0,Sun Jun 07 10:58:34 2009,Starving but too exhausted to go get food.. ,starving exhausted go get food
233,1,Sun May 10 00:41:54 2009,"Sasha's helped too, of course ",sash helped course
234,1,Sun May 31 09:29:15 2009,@LamarLee Heys Thanks For Following ,user key thanks following
235,0,Sun Jun 21 07:42:29 2009,aww.. watching the MV of White horse by Taylor Swift. ,www watching mv white horse taylor swift
236,1,Sun Jun 07 10:29:58 2009,going outside. I like to feel the rain on my skin  Yes I'm weird I know ;),going outside like feel rain skin yes im weird know
237,1,Mon Jun 01 09:25:43 2009,Yayyy  my daddy is making me grilled cheese when we get home to apologize for being late. I'm too tired to yell at him anyways though,yyyy daddy making grilled cheese get home apologize late im tired yell anyways though
238,1,Sun Jun 07 11:53:49 2009,passing on the twitter flu to others ,passing twitter flu others
239,1,Sun May 31 16:36:00 2009,@traceyfalk Personal records are real records in my book. ,user personal record real record book
240,1,Sun Jun 07 02:07:45 2009,@shellrawlins Mooooooorning ,user mooooooorning
241,1,Mon Jun 15 11:18:13 2009,@TheRealJordin Wow that deep  Battlefield is beautiful. .You're such an inspiration&lt;3,user wow deep battlefield beautiful youre inspiration 3
242,0,Fri May 29 02:31:08 2009,"@pickassoreborn thanks, now its going to rain all weekend ",user thanks going rain weekend
243,1,Fri Jun 05 18:35:43 2009,"Thanks to my Canadian friends for inventing Crown Royale. With right amounts, most problems can be forgotten. ",thanks canadian friend inventing crown royale right amount problem forgotten
244,1,Mon Jun 15 17:21:23 2009,listening to africa by karl wolf   &quot;its gonna take alot to drag me away from you&quot; &lt;3,listening africa karl wolf quote gonna take alot drag away bouquet lt3
245,1,Wed Jun 03 02:46:28 2009,@poetrysue LOL  x,user lol x
246,0,Sun May 10 10:02:35 2009,@stephenfry doesn't work on the blackberry ,user doesnt work blackberry
247,0,Wed Jun 17 22:08:16 2009,Tweeting from what feels like my death bed and is apparently having withdrawls from the medicine that was making me sick ,meeting feel like death bed apparently withdraws medicine making sick
248,1,Tue Jun 02 08:11:34 2009,"Pussycat dolls In Jakarta , Please Take Over Brazil! ",pussycat doll jakarta please take brazil
249,0,Fri Jun 05 13:02:00 2009,@musewire  i couldn't get muse tickets and my fam can't afford those expensive ones  i cry whenever someone says muse now no lie x,user couldnt get muse ticket fam cant afford expensive one cry whenever someone say muse lie x
250,1,Mon Jun 15 12:39:14 2009,im happy  lol-we just finished our deck and it looks AWESOME!!!,im happy lowe finished deck look awesome
251,1,Wed Jun 03 01:44:20 2009,@LittleLisa69 Hiya  I'll be out from about 10 - BUT hoping that mobile tweets is set up today so may drop a few as I go around ,user miya ill 10 hoping mobile tweet set today may drop go around
252,0,Mon May 18 07:21:57 2009,Think something is wrong at UK2 - Live Support offline &amp; email is taking hours to come through ,think something wrong uk2 live support offline amp email taking hour come
253,1,Sun May 10 19:01:15 2009,"@busydiscoball yah..geek term which means something like - your work is there, but it's not used ",user yahgeek term mean something like work used
254,1,Sun Apr 19 08:55:11 2009,"thanks to Parastoo and her nice friends, now I have an original package of &quot;Friends&quot; in my room. Yoohooo! ",thanks parastoo nice friend original package quotfriendsquot room yoohooo
255,0,Fri May 29 12:18:43 2009,@rosaliiinda practicing piano..ima wash my whip later..its all muggt out ,user practicing pianoima wash whip laterits must
256,1,Mon Jun 01 02:52:54 2009,The summer is here! Fantastic. An easy ride on my MTB with my fiancee  Now I must start reading on VAT and Tax..,summer fantastic easy ride mtb fiancee must start reading vat tax
257,0,Fri May 29 07:34:47 2009,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!,forgot set alarm 6am ride hope get easy mile work tomorrow racing gap
258,0,Fri May 29 15:53:47 2009,Im not happy ,im happy
259,1,Wed Jun 03 04:58:00 2009,@diamondblvd Found it! It was plugged into my 360! ,user found plugged 360
260,0,Wed Jun 17 12:54:01 2009,@courtney319 Sad times.  Shoulda just started leaving them on benches with &quot;FREE!&quot; post-its on 'em ;),user sad time should started leaving bench quotfreequot posit em
261,0,Thu May 14 04:15:11 2009,"peer pressure sucks-wouldnt want to be a kid again, kids can be mean. mean kids grow up to be mean adults ",peer pressure suckswouldnt want kid kid mean mean kid grow mean adult
262,1,Fri May 29 20:03:23 2009,@ChicagoLatina80 sorry to hear. Make the most of it and jam!!! ,user sorry hear make jam
263,0,Mon Jun 01 08:06:13 2009,@Mr_Marty What is your GT again? Get you mixed up with someone I used to have on my FL ,user gt get mixed someone used fl
264,0,Sun May 10 00:33:19 2009,wondering why it always starts pouring with rain just after I light the BBQ ,wondering always start pouring rain light bb
265,0,Mon Jun 15 17:02:46 2009,"me and jodie feel 15 again.  Realising we're 19, now feel old  but are ready to let the good times roll haha. TAKE THAT  xx",lodie feel 15 realising 19 feel old ready let good time roll haha take xx
266,1,Sat Jun 06 15:03:44 2009,@sj32 What was the question? ,user question
267,1,Fri Jun 05 17:43:31 2009,@tommcfly poetry? i have been reading it all night! i love poetry. and rhyme. and song. ,user poetry reading night love poetry rhyme song
268,1,Fri May 22 06:17:17 2009,I'm going to Calgary Sunday evening to see @caribouboy. ,im going calgary sunday evening see user
269,0,Fri May 22 04:32:32 2009,@gavin8 she's still there... ,user shes still
270,1,Fri May 29 08:17:35 2009,looking forward to seeing UP! tonight!!!! ,looking forward seeing tonight
271,1,Sun May 31 13:30:52 2009,"@frommystudio a weekly webcomic is you can't linger on it and if you have a bad week, script or art, it's gone pretty quick  (2 of 2)",user weekly webcomic cant linger bad week script art gone pretty quick 2 2
272,1,Sun May 31 03:36:05 2009,@DHughesy that will help the boobs! ,user help book
273,1,Fri May 29 23:32:12 2009,@kristenstewart9 all the best and have fun.. ,user best fun
274,1,Sun May 10 10:04:46 2009,@linux_nut car looks good and at a good price ,user car look good good price
275,1,Fri Jun 05 14:33:17 2009,"@gkarageorge Screw him. Read my blog, brother ",user screw read blog brother
276,0,Fri May 29 16:35:34 2009,@DelbertShoopman Good luck with the footage - none of the stations are breaking in live with it ,user good luck footage none station breaking live
277,1,Mon Jun 01 08:47:02 2009,"@Harkaway I knooow, but a true winner also takes losing much better ",user know true winner also take losing much better
278,1,Sat Jun 06 09:17:58 2009,@WelshDrew Look at you all blipping  nice work try http://leo.lobato.org/Blipster/ helps you filter out the rubbish :o),user look clipping nice work try user help filter rubbish
279,0,Sun May 03 16:54:01 2009,but I caught him drinkin my water  http://twitpic.com/4ijt4,caught drinking water user
280,1,Wed Jun 03 02:38:58 2009,Im going 2 sleep now..gnite tweetys ,im going 2 sleep nowgnite tweet
281,0,Sun Jun 14 23:03:27 2009,can't sleep  and I have to be up for school!!,cant sleep school
282,1,Mon Jun 15 18:38:10 2009,Waiting for Zac Brown Band to come on ahhhhh ,waiting zac brown band come ahhhhh
283,0,Fri Jun 05 11:37:29 2009,@pirrofina  tears lmao...thats cute...,user tear lmaothats cute
284,0,Mon May 18 03:44:43 2009,is ridiculously sick.  waaaah.,ridiculously sick aaaaaa
285,0,Mon Jun 01 05:20:56 2009,"@ShannynB yeah, I missed Rove  Apparently her Twitter isn't real? ",user yeah missed rove apparently twitter isnt real
286,1,Fri May 22 03:29:57 2009,WOOHOO today is Friday... only gotta get through today then 3 days of fun ,voodoo today friday gotta get today 3 day fun
287,1,Wed Jun 03 00:52:21 2009,"as im beginning to hate perezhilton for his increasing snobbishness stemming from his rising fame, ive found a new favorite blogger ",im beginning hate perezhilton increasing snobbishness stemming rising fame ive found new favorite blogger
288,1,Mon Jun 01 21:47:29 2009,@DufalBagEnt thanks boo! ,user thanks boo
289,1,Mon Jun 15 01:52:24 2009,"@drewie123 Thanks for playing. It's a helluva movie, enjoy! ",user thanks playing helluva movie enjoy
290,0,Sun May 31 16:10:32 2009,Woke up all cold-ish from my nap. Hope I don't get sick! ,woke polish nap hope dont get sick
291,0,Sun Apr 19 01:09:22 2009,@cultureshockmag is sad  n it makes me sad &amp; @colinmunroe didn't come I was excited about meeting u! @waledc cracked on my carpal tunnel,user sad n make sad amp user didnt come excited meeting u user cracked carpal tunnel
292,0,Sun Jun 07 19:42:06 2009,BNP....European parliament seat! what happened 2 equality? what is this country coming 2? sad times ,bnpeuropean parliament seat happened 2 equality country coming 2 sad time
293,1,Mon Jun 01 15:57:26 2009,@DavidArchie Hahaha David you're at exactly 333 updates. ,user haha david youre exactly 333 update
294,0,Tue Jun 16 08:01:33 2009,@MatchesMalone yes exactly! but they dont think of the consequences! like us humans have2clear up the...remains ,user yes exactly dont think consequence like u human have 2clear theremains
