,LABEL,DATE_TIME,TEXT,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,UserNames,UserNamesCounts,URLs,URLCounts,Day
96,0,Tue Apr 07 01:50:44 2009,Is waiting for the scrappers to come to pick up his old Saab ,1,13,"['Is', 'waiting', 'for', 'the', 'scrappers', 'to', 'come', 'to', 'pick', 'up', 'his', 'old', 'Saab']",3,10,[],0,[],0,Tue
97,0,Mon May 18 07:40:23 2009,"Went to bed physically in pain, work up sicker then I've been in years...coffee ",1,16,"['Went', 'to', 'bed', 'physically', 'in', 'pain,', 'work', 'up', 'sicker', 'then', ""I've"", 'been', 'in', 'years', '...', 'coffee']",4,9,[],0,[],0,Mon
98,0,Wed Jun 17 14:55:37 2009,Traffic is moving at snail's pace on Queen Street East. Streetcar moved one block in 10 minutes from University to York. ,3,23,"['Traffic', 'is', 'moving', 'at', ""snail's"", 'pace', 'on', 'Queen', 'Street', 'East', '.', 'Streetcar', 'moved', 'one', 'block', 'in', '10', 'minutes', 'from', 'University', 'to', 'York', '.']",7,12,[],0,[],0,Wed
99,1,Sat May 30 22:39:19 2009,@DavidArchie did they make you sing a song on stage? what song? &amp; glad you had fun ,3,19,"['@DavidArchie', 'did', 'they', 'make', 'you', 'sing', 'a', 'song', 'on', 'stage', '?', 'what', 'song', '?', '&amp;', 'glad', 'you', 'had', 'fun']",3,13,['@DavidArchie'],1,[],0,Sat
100,0,Mon Jun 01 13:48:15 2009,"My web server is down again - very, very sorry for the inconvenience. Time to start shopping for a new host I guess ",3,24,"['My', 'web', 'server', 'is', 'down', 'again', '-', 'very,', 'very', 'sorry', 'for', 'the', 'inconvenience', '.', 'Time', 'to', 'start', 'shopping', 'for', 'a', 'new', 'host', 'I', 'guess']",5,16,[],0,[],0,Mon
101,1,Sun May 31 15:47:54 2009,@Smithycurt NOBBBBBYYY NOBBY NOB ROTTY  ,1,5,"['@Smithycurt', 'NOBBBBBYYY', 'NOBBY', 'NOB', 'ROTTY']",0,4,['@Smithycurt'],1,[],0,Sun
102,0,Fri May 29 19:22:10 2009,tweetdeck stopped working on me  bahh,1,6,"['tweetdeck', 'stopped', 'working', 'on', 'me', 'bahh']",1,4,[],0,[],0,Fri
103,1,Sat May 09 21:21:43 2009,The hair looks sicckkkk.  Happy mothers day to all the mothers!,3,13,"['The', 'hair', 'looks', 'sicckkkk', '.', 'Happy', 'mothers', 'day', 'to', 'all', 'the', 'mothers', '!']",1,9,[],0,[],0,Sat
104,0,Thu Jun 18 14:36:22 2009,Stephanie Pratt Tells MTV News &quot;The Hills' Did Not Make Me Bulimic&quot; http://bit.ly/n4wL4 BETTER but still &gt; half the story is missing ,1,22,"['Stephanie', 'Pratt', 'Tells', 'MTV', 'News', '&quot;The', ""Hills'"", 'Did', 'Not', 'Make', 'Me', 'Bulimic&quot;', 'http://bit.ly/n4wL4', 'BETTER', 'but', 'still', '&gt;', 'half', 'the', 'story', 'is', 'missing']",1,18,[],0,['http://bit.ly/n4wL4'],1,Thu
105,0,Mon May 18 06:20:12 2009,Where the hell did the weekend go??one second it was Friday and then i woke up to Monday.. sad sad sad state of afairs.. ,2,28,"['Where', 'the', 'hell', 'did', 'the', 'weekend', 'go', '??', 'one', 'second', 'it', 'was', 'Friday', 'and', 'then', 'i', 'woke', 'up', 'to', 'Monday', '..', 'sad', 'sad', 'sad', 'state', 'of', 'afairs', '..']",7,17,[],0,[],0,Mon
106,0,Mon Jun 15 02:20:19 2009,"So, #TweetDeck was updated to fix a crash, to do so they removed the minimize to systray, which totally blows ",1,20,"['So,', '#TweetDeck', 'was', 'updated', 'to', 'fix', 'a', 'crash,', 'to', 'do', 'so', 'they', 'removed', 'the', 'minimize', 'to', 'systray,', 'which', 'totally', 'blows']",2,16,[],0,[],0,Mon
107,0,Sat Jun 20 22:03:43 2009,@Fashionsourcing Thanks for the invite!! I am swamped so I won't be able to make it.  Who is leaving? Hopefully not you.,5,26,"['@Fashionsourcing', 'Thanks', 'for', 'the', 'invite', '!!', 'I', 'am', 'swamped', 'so', 'I', ""won't"", 'be', 'able', 'to', 'make', 'it', '.', 'Who', 'is', 'leaving', '?', 'Hopefully', 'not', 'you', '.']",7,14,['@Fashionsourcing'],1,[],0,Sat
108,0,Tue Jun 16 20:59:33 2009,Really Tired Man ,1,3,"['Really', 'Tired', 'Man']",0,2,[],0,[],0,Tue
109,0,Sat Jun 20 06:25:36 2009,lounging about.... got a sore head ,1,7,"['lounging', 'about', '....', 'got', 'a', 'sore', 'head']",2,3,[],0,[],0,Sat
110,0,Wed Jun 17 02:31:55 2009,@alexispratsides thanks. lol. sadly I am 31!! waaahhhhh ,2,11,"['@alexispratsides', 'thanks', '.', 'lol', '.', 'sadly', 'I', 'am', '31', '!!', 'waaahhhhh']",3,4,['@alexispratsides'],1,[],0,Wed
111,1,Sun Jun 07 15:26:08 2009,Bye everyone ,1,2,"['Bye', 'everyone']",1,0,[],0,[],0,Sun
112,0,Sun May 03 16:22:27 2009,studin have a test tomorrow ,1,5,"['studin', 'have', 'a', 'test', 'tomorrow']",1,3,[],0,[],0,Sun
113,1,Mon May 18 06:09:59 2009,"NGL, Finishing that Effy/Emily fic where THEY GOT A PUPPY AND ARE IN SO MUCH LOVE ITS RIDICULOUS completely made my night. I'm ecstatic! ",3,26,"['NGL,', 'Finishing', 'that', 'Effy/Emily', 'fic', 'where', 'THEY', 'GOT', 'A', 'PUPPY', 'AND', 'ARE', 'IN', 'SO', 'MUCH', 'LOVE', 'ITS', 'RIDICULOUS', 'completely', 'made', 'my', 'night', '.', ""I'm"", 'ecstatic', '!']",9,15,[],0,[],0,Mon
114,1,Mon Jun 01 20:31:06 2009,"ROTFLMAO http://bit.ly/rwoHR   &quot;Muthu Kodi Kawadi Hada&quot; is tamil for &quot;Muthu, would u come for bath&quot; ... WTF! ",2,18,"['ROTFLMAO', 'http://bit.ly/rwoHR', '&quot;Muthu', 'Kodi', 'Kawadi', 'Hada&quot;', 'is', 'tamil', 'for', '&quot;Muthu,', 'would', 'u', 'come', 'for', 'bath&quot;', '...', 'WTF', '!']",2,11,[],0,['http://bit.ly/rwoHR'],1,Mon
115,0,Thu Jun 18 18:13:29 2009,"hmm had to make a choice, decided to go to the Food Inc. reception and screening instead of hanging out at the #SCGeek dinner ",1,25,"['hmm', 'had', 'to', 'make', 'a', 'choice,', 'decided', 'to', 'go', 'to', 'the', 'Food', 'Inc', '.', 'reception', 'and', 'screening', 'instead', 'of', 'hanging', 'out', 'at', 'the', '#SCGeek', 'dinner']",7,15,[],0,[],0,Thu
116,0,Mon May 18 06:10:20 2009,"tyrone  thanks for making my years at the golf course unforgettable, RIP",1,12,"['tyrone', 'thanks', 'for', 'making', 'my', 'years', 'at', 'the', 'golf', 'course', 'unforgettable,', 'RIP']",2,9,[],0,[],0,Mon
117,1,Sun Apr 19 00:12:46 2009,@chuckiem Good night ,1,3,"['@chuckiem', 'Good', 'night']",0,2,['@chuckiem'],1,[],0,Sun
118,0,Mon Jun 22 15:55:38 2009,Dmv physical exam for shuttle job ,1,6,"['Dmv', 'physical', 'exam', 'for', 'shuttle', 'job']",1,4,[],0,[],0,Mon
119,1,Mon May 18 08:04:25 2009,off to play golf with my wonderful husband who took the day off...kids still in school ,1,18,"['off', 'to', 'play', 'golf', 'with', 'my', 'wonderful', 'husband', 'who', 'took', 'the', 'day', 'off', '...', 'kids', 'still', 'in', 'school']",3,13,[],0,[],0,Mon
120,1,Sun May 31 10:15:41 2009,@MicheleKnight Awww Picasso is too cute! ,1,7,"['@MicheleKnight', 'Awww', 'Picasso', 'is', 'too', 'cute', '!']",2,3,['@MicheleKnight'],1,[],0,Sun
121,0,Tue May 26 21:12:30 2009,shower/smoke/no time for razzle dazzle ,1,5,"['shower/smoke/no', 'time', 'for', 'razzle', 'dazzle']",0,4,[],0,[],0,Tue
122,0,Sun Jun 21 05:09:42 2009,I want Chinese for tea! Yet another leaflet came in through the mail slot a minute ago. Luton is really looking like a fast food haven ,4,28,"['I', 'want', 'Chinese', 'for', 'tea', '!', 'Yet', 'another', 'leaflet', 'came', 'in', 'through', 'the', 'mail', 'slot', 'a', 'minute', 'ago', '.', 'Luton', 'is', 'really', 'looking', 'like', 'a', 'fast', 'food', 'haven']",7,19,[],0,[],0,Sun
123,0,Sun Jun 07 08:01:11 2009,Go away wasps ,1,3,"['Go', 'away', 'wasps']",1,1,[],0,[],0,Sun
124,1,Fri Jun 05 21:16:37 2009,"@jacdo Hey, Jacks, I was looking for a cool food place. Any suggestions?  *runs and hides*",4,18,"['@jacdo', 'Hey,', 'Jacks,', 'I', 'was', 'looking', 'for', 'a', 'cool', 'food', 'place', '.', 'Any', 'suggestions', '?', '*runs', 'and', 'hides*']",4,10,['@jacdo'],1,[],0,Fri
125,0,Mon Jun 01 20:41:08 2009,love it! Andy Richter is back! but what about Joel?  ,3,13,"['love', 'it', '!', 'Andy', 'Richter', 'is', 'back', '!', 'but', 'what', 'about', 'Joel', '?']",4,5,[],0,[],0,Mon
126,1,Sun May 31 09:15:25 2009,"@Dj_SportsChick you are going to soo love it when Pink sings Glitter in the Air during her show, soo amazing and beautiful ",1,22,"['@Dj_SportsChick', 'you', 'are', 'going', 'to', 'soo', 'love', 'it', 'when', 'Pink', 'sings', 'Glitter', 'in', 'the', 'Air', 'during', 'her', 'show,', 'soo', 'amazing', 'and', 'beautiful']",6,15,['@Dj_SportsChick'],1,[],0,Sun
127,0,Fri May 29 12:53:52 2009,watching Army Wives and it always makes me cry ,1,9,"['watching', 'Army', 'Wives', 'and', 'it', 'always', 'makes', 'me', 'cry']",4,4,[],0,[],0,Fri
128,0,Fri May 29 17:46:59 2009,"@johnny_trouble Ive been dealing with roomate CRAP, aside from that, nothing, cleaning ALOT and I will!! I miss abi  How have you been?",2,25,"['@johnny_trouble', 'Ive', 'been', 'dealing', 'with', 'roomate', 'CRAP,', 'aside', 'from', 'that,', 'nothing,', 'cleaning', 'ALOT', 'and', 'I', 'will', '!!', 'I', 'miss', 'abi', 'How', 'have', 'you', 'been', '?']",7,15,['@johnny_trouble'],1,[],0,Fri
129,1,Sun May 31 00:05:57 2009,just got pulled over by nevada state popos!! its quite grand ,2,12,"['just', 'got', 'pulled', 'over', 'by', 'nevada', 'state', 'popos', '!!', 'its', 'quite', 'grand']",2,8,[],0,[],0,Sun
130,1,Fri May 29 11:29:13 2009,"@HisFitness thanks!  I'm the marketing/PR guy on left, my canvass leader in center and our politician on the right. Tomorrow we #MITM4E!",4,25,"['@HisFitness', 'thanks', '!', ""I'm"", 'the', 'marketing/PR', 'guy', 'on', 'left,', 'my', 'canvass', 'leader', 'in', 'center', 'and', 'our', 'politician', 'on', 'the', 'right', '.', 'Tomorrow', 'we', '#MITM4E', '!']",6,14,['@HisFitness'],1,[],0,Fri
131,1,Fri May 29 00:57:33 2009,@AmazingPhil  Morning Roarface ,1,3,"['@AmazingPhil', 'Morning', 'Roarface']",1,2,['@AmazingPhil'],1,[],0,Fri
132,0,Sun Jun 07 14:56:42 2009,my arm still hurts from when i pulled it yesterday ,1,10,"['my', 'arm', 'still', 'hurts', 'from', 'when', 'i', 'pulled', 'it', 'yesterday']",3,6,[],0,[],0,Sun
133,1,Mon Jun 15 22:33:57 2009,Just finished saying prayers ,1,4,"['Just', 'finished', 'saying', 'prayers']",0,3,[],0,[],0,Mon
134,1,Wed Jun 03 09:41:07 2009,"@Wendym00n yeah i don't watch a lot of new movies. actually, i don't watch a lot of movies. just doctor who. ",1,24,"['@Wendym00n', 'yeah', 'i', ""don't"", 'watch', 'a', 'lot', 'of', 'new', 'movies', '.', 'actually,', 'i', ""don't"", 'watch', 'a', 'lot', 'of', 'movies', '.', 'just', 'doctor', 'who', '.']",7,13,['@Wendym00n'],1,[],0,Wed
135,1,Sun May 17 17:08:46 2009,To be precise: *public* education is the best defense against *private* deflation ,1,12,"['To', 'be', 'precise:', '*public*', 'education', 'is', 'the', 'best', 'defense', 'against', '*private*', 'deflation']",3,6,[],0,[],0,Sun
136,0,Mon Jun 01 08:48:55 2009,Is at a kids party when I should be in the sun ,1,12,"['Is', 'at', 'a', 'kids', 'party', 'when', 'I', 'should', 'be', 'in', 'the', 'sun']",5,7,[],0,[],0,Mon
137,1,Wed Jun 03 03:06:49 2009,@nathalichristy les les dan less  aahahahah oi oi liburan kmn? hehe,2,12,"['@nathalichristy', 'les', 'les', 'dan', 'less', 'aahahahah', 'oi', 'oi', 'liburan', 'kmn', '?', 'hehe']",3,7,['@nathalichristy'],1,[],0,Wed
138,1,Sun May 17 09:50:48 2009,Just painted the rims on my car he he he ,1,10,"['Just', 'painted', 'the', 'rims', 'on', 'my', 'car', 'he', 'he', 'he']",1,8,[],0,[],0,Sun
139,1,Tue Jun 16 07:19:13 2009,"@MATTHARDYBRAND you are so lucky to have such good friends, but I'm sure you already knew that ",1,17,"['@MATTHARDYBRAND', 'you', 'are', 'so', 'lucky', 'to', 'have', 'such', 'good', 'friends,', 'but', ""I'm"", 'sure', 'you', 'already', 'knew', 'that']",3,13,['@MATTHARDYBRAND'],1,[],0,Tue
140,0,Fri Jun 05 17:28:09 2009,"Finished 12 out the money in the $55 1 A+R on stars, played far too aggressive trying to build monster stack approaching bubble  x x",1,25,"['Finished', '12', 'out', 'the', 'money', 'in', 'the', '$55', '1', 'A+R', 'on', 'stars,', 'played', 'far', 'too', 'aggressive', 'trying', 'to', 'build', 'monster', 'stack', 'approaching', 'bubble', 'x', 'x']",6,15,[],0,[],0,Fri
141,1,Fri May 29 23:36:11 2009,At kk's nani and tati's! I love her family.  going to grad night soon?,2,17,"['At', ""kk's"", 'nani', 'and', ""tati's"", '!', 'I', 'love', 'her', 'family', '.', 'going', 'to', 'grad', 'night', 'soon', '?']",3,11,[],0,[],0,Fri
142,1,Fri May 22 01:05:12 2009,@MaryJoRs Your back!  I thought you left us,2,9,"['@MaryJoRs', 'Your', 'back', '!', 'I', 'thought', 'you', 'left', 'us']",2,5,['@MaryJoRs'],1,[],0,Fri
143,1,Tue Jun 16 00:12:36 2009,If you use StumbleUpon Please give my site The Thumbs Up  http://su.pr/1rXuPY,1,12,"['If', 'you', 'use', 'StumbleUpon', 'Please', 'give', 'my', 'site', 'The', 'Thumbs', 'Up', 'http://su.pr/1rXuPY']",3,9,[],0,['http://su.pr/1rXuPY'],1,Tue
144,1,Sat May 30 19:02:30 2009,@bedoggtde http://twitpic.com/6b03x - Awww my little cousin in cute... she get it from her daddy! ,1,17,"['@bedoggtde', 'http://twitpic.com/6b03x', '-', 'Awww', 'my', 'little', 'cousin', 'in', 'cute', '...', 'she', 'get', 'it', 'from', 'her', 'daddy', '!']",3,10,['@bedoggtde'],1,['http://twitpic.com/6b03x'],1,Sat
145,0,Sun Jun 07 06:15:51 2009,i bet i was mistaking.. nah i'm not surprised ,1,10,"['i', 'bet', 'i', 'was', 'mistaking', '..', 'nah', ""i'm"", 'not', 'surprised']",3,6,[],0,[],0,Sun
146,0,Thu Jun 04 22:35:36 2009,@omerrr I was hoping SubZERO was an ice creap party ,1,10,"['@omerrr', 'I', 'was', 'hoping', 'SubZERO', 'was', 'an', 'ice', 'creap', 'party']",4,6,['@omerrr'],1,[],0,Thu
147,1,Sun May 03 02:36:21 2009,@mommo9000 thanks. If you feel the need to fly I have a paitnbrush with ur name on it  and bring that Linux guru with you ;),3,27,"['@mommo9000', 'thanks', '.', 'If', 'you', 'feel', 'the', 'need', 'to', 'fly', 'I', 'have', 'a', 'paitnbrush', 'with', 'ur', 'name', 'on', 'it', 'and', 'bring', 'that', 'Linux', 'guru', 'with', 'you', ';)']",7,17,['@mommo9000'],1,[],0,Sun
148,1,Sat May 30 19:04:43 2009,"@SupaSash11 i am a cavs fan for this series, but if they pay the lakers- ill be rooting for the lakers ",1,21,"['@SupaSash11', 'i', 'am', 'a', 'cavs', 'fan', 'for', 'this', 'series,', 'but', 'if', 'they', 'pay', 'the', 'lakers-', 'ill', 'be', 'rooting', 'for', 'the', 'lakers']",5,15,['@SupaSash11'],1,[],0,Sat
149,0,Sun Jun 14 23:08:19 2009,Stuck in the rain..... boohoo. ,1,7,"['Stuck', 'in', 'the', 'rain', '.....', 'boohoo', '.']",1,3,[],0,[],0,Sun
150,1,Sun Jun 07 17:00:29 2009,Watching T.v. whilst on the phone ,1,9,"['Watching', 'T', '.', 'v', '.', 'whilst', 'on', 'the', 'phone']",1,4,[],0,[],0,Sun
151,1,Sat Jun 06 19:50:35 2009,@MAYAHZONFIYA SORRIE I AIN'T GET A CHANCE 2 STICK AROUND LONGER ,1,11,"['@MAYAHZONFIYA', 'SORRIE', 'I', ""AIN'T"", 'GET', 'A', 'CHANCE', '2', 'STICK', 'AROUND', 'LONGER']",4,5,['@MAYAHZONFIYA'],1,[],0,Sat
152,0,Fri May 29 14:56:45 2009,is goin out  to  dinner! ,1,6,"['is', 'goin', 'out', 'to', 'dinner', '!']",2,3,[],0,[],0,Fri
153,0,Wed Jun 17 08:38:57 2009,@BabyBree96  hide your kittys!! ,1,5,"['@BabyBree96', 'hide', 'your', 'kittys', '!!']",0,3,['@BabyBree96'],1,[],0,Wed
154,1,Sat May 30 13:04:59 2009,prince harry is one blockk awayy x3 ,1,7,"['prince', 'harry', 'is', 'one', 'blockk', 'awayy', 'x3']",3,3,[],0,[],0,Sat
155,0,Mon Jun 22 19:08:54 2009,So hungry  waiting for history to start,1,7,"['So', 'hungry', 'waiting', 'for', 'history', 'to', 'start']",0,6,[],0,[],0,Mon
156,1,Sat May 02 01:26:04 2009,Wussup new followers!! ,1,4,"['Wussup', 'new', 'followers', '!!']",0,2,[],0,[],0,Sat
157,1,Sat May 30 08:51:35 2009,@egoodlett and @angelajames thank you both for helpin me out your very kind ,1,13,"['@egoodlett', 'and', '@angelajames', 'thank', 'you', 'both', 'for', 'helpin', 'me', 'out', 'your', 'very', 'kind']",4,9,"['@egoodlett', '@angelajames']",2,[],0,Sat
158,0,Sun May 10 20:25:57 2009,@David_Henrie can you say a prayer for my friend Chealse because she just lost her dad.  so i wont see her at my younglife group so ye ...,1,29,"['@David_Henrie', 'can', 'you', 'say', 'a', 'prayer', 'for', 'my', 'friend', 'Chealse', 'because', 'she', 'just', 'lost', 'her', 'dad', '.', 'so', 'i', 'wont', 'see', 'her', 'at', 'my', 'younglife', 'group', 'so', 'ye', '...']",3,23,['@David_Henrie'],1,[],0,Sun
159,0,Mon Jun 15 17:48:50 2009, today sucks,1,2,"['today', 'sucks']",0,2,[],0,[],0,Mon
160,1,Sat Jun 06 18:23:46 2009,r @rafaelvandyke Found a hole in 11YO son's bedroom wall. Momma was not happy! &gt; Were there toys strategically stacked over it? ,4,25,"['r', '@rafaelvandyke', 'Found', 'a', 'hole', 'in', '11YO', ""son's"", 'bedroom', 'wall', '.', 'Momma', 'was', 'not', 'happy', '!', '&gt;', 'Were', 'there', 'toys', 'strategically', 'stacked', 'over', 'it', '?']",4,14,['@rafaelvandyke'],1,[],0,Sat
161,0,Wed Jun 03 07:25:10 2009,"have a headache, but that won't keep me from my twitter! so, tired of all the gossip, my heart breaks everytime his name and HER come up ",2,28,"['have', 'a', 'headache,', 'but', 'that', ""won't"", 'keep', 'me', 'from', 'my', 'twitter', '!', 'so,', 'tired', 'of', 'all', 'the', 'gossip,', 'my', 'heart', 'breaks', 'everytime', 'his', 'name', 'and', 'HER', 'come', 'up']",6,20,[],0,[],0,Wed
162,1,Sun May 03 03:32:04 2009,6 daays until i go away on duke of ed. im like really excited ,1,15,"['6', 'daays', 'until', 'i', 'go', 'away', 'on', 'duke', 'of', 'ed', '.', 'im', 'like', 'really', 'excited']",8,5,[],0,[],0,Sun
163,0,Sun Jun 21 03:15:58 2009,I miss my baby; I know he's sleep @ his grandma house missin his mommy ,1,15,"['I', 'miss', 'my', 'baby;', 'I', 'know', ""he's"", 'sleep', '@', 'his', 'grandma', 'house', 'missin', 'his', 'mommy']",2,12,[],0,[],0,Sun
164,0,Fri Jun 05 18:18:51 2009,Totally bummed out that I won't see my buddy Nels on Monday ,1,12,"['Totally', 'bummed', 'out', 'that', 'I', ""won't"", 'see', 'my', 'buddy', 'Nels', 'on', 'Monday']",3,8,[],0,[],0,Fri
165,0,Wed Jun 17 01:56:40 2009,"I have a Celine Dion song stuck in my head.    That statement is sort of a summary of how things have gone today.  Okay, not THAT bad. O:/",7,31,"['I', 'have', 'a', 'Celine', 'Dion', 'song', 'stuck', 'in', 'my', 'head', '.', 'That', 'statement', 'is', 'sort', 'of', 'a', 'summary', 'of', 'how', 'things', 'have', 'gone', 'today', '.', 'Okay,', 'not', 'THAT', 'bad', '.', 'O:/']",9,19,[],0,[],0,Wed
166,0,Thu Jun 18 05:49:49 2009,Good morning twitter! I set the microwave @ work on fire again!!! not allowed 2 use it anymore  &amp; ppl wonder why I dont hav 1 @ home.,3,31,"['Good', 'morning', 'twitter', '!', 'I', 'set', 'the', 'microwave', '@', 'work', 'on', 'fire', 'again', '!!!', 'not', 'allowed', '2', 'use', 'it', 'anymore', '&amp;', 'ppl', 'wonder', 'why', 'I', 'dont', 'hav', '1', '@', 'home', '.']",9,14,[],0,[],0,Thu
167,1,Sun Jun 07 01:07:32 2009,@rainbowsleeve thanks for passing on the word re: no plastic bags petition (http://tinyurl.com/dk5p94) ,1,15,"['@rainbowsleeve', 'thanks', 'for', 'passing', 'on', 'the', 'word', 're:', 'no', 'plastic', 'bags', 'petition', 'http://tinyurl.com/dk5p94', '(', ')']",1,10,['@rainbowsleeve'],1,['http://tinyurl.com/dk5p94'],1,Sun
168,0,Sun May 03 09:45:17 2009,"small problem when testing the php/mysql demo, need to use two seperate browsers to test otherwise the cookie code gives me same name ",1,23,"['small', 'problem', 'when', 'testing', 'the', 'php/mysql', 'demo,', 'need', 'to', 'use', 'two', 'seperate', 'browsers', 'to', 'test', 'otherwise', 'the', 'cookie', 'code', 'gives', 'me', 'same', 'name']",2,20,[],0,[],0,Sun
169,0,Mon Jun 01 15:24:32 2009,"@ChrisCavs I could send you some of the spam replies I got after that tweet, probably won't help though. ",1,20,"['@ChrisCavs', 'I', 'could', 'send', 'you', 'some', 'of', 'the', 'spam', 'replies', 'I', 'got', 'after', 'that', 'tweet,', 'probably', ""won't"", 'help', 'though', '.']",4,14,['@ChrisCavs'],1,[],0,Mon
170,1,Thu May 21 23:56:32 2009,yeah its raining .. gonna be a good cycle in ,1,10,"['yeah', 'its', 'raining', '..', 'gonna', 'be', 'a', 'good', 'cycle', 'in']",3,5,[],0,[],0,Thu
171,1,Tue Jun 02 05:42:17 2009,@shaundiviney  Maybe one from Oasis ,1,5,"['@shaundiviney', 'Maybe', 'one', 'from', 'Oasis']",2,2,['@shaundiviney'],1,[],0,Tue
172,1,Tue Apr 07 04:04:39 2009,@stephenfry Few things I've found better for settling myself in after a long trip than wandering around London. ,1,19,"['@stephenfry', 'Few', 'things', ""I've"", 'found', 'better', 'for', 'settling', 'myself', 'in', 'after', 'a', 'long', 'trip', 'than', 'wandering', 'around', 'London', '.']",5,12,['@stephenfry'],1,[],0,Tue
173,1,Sun Jun 07 07:01:25 2009,Im in such a happy mood again ,1,7,"['Im', 'in', 'such', 'a', 'happy', 'mood', 'again']",4,3,[],0,[],0,Sun
174,0,Mon Jun 01 11:01:51 2009,"I can't believe an entire plane full of people, a BIG plane full of people just disappeared. This is absolutely screwed up. ",3,24,"['I', ""can't"", 'believe', 'an', 'entire', 'plane', 'full', 'of', 'people,', 'a', 'BIG', 'plane', 'full', 'of', 'people', 'just', 'disappeared', '.', 'This', 'is', 'absolutely', 'screwed', 'up', '.']",9,13,[],0,[],0,Mon
175,0,Mon May 18 07:19:41 2009,@pinkkpaiige12  What's going on? ,1,5,"['@pinkkpaiige12', ""What's"", 'going', 'on', '?']",1,2,['@pinkkpaiige12'],1,[],0,Mon
176,0,Fri May 29 10:46:55 2009,Pooping in a Pennsylvania rest stop!  I hate using public toilets ,2,12,"['Pooping', 'in', 'a', 'Pennsylvania', 'rest', 'stop', '!', 'I', 'hate', 'using', 'public', 'toilets']",4,6,[],0,[],0,Fri
177,0,Sat May 30 09:39:43 2009,Enjoy No Doubt! They r sold out in Houston....  ,2,11,"['Enjoy', 'No', 'Doubt', '!', 'They', 'r', 'sold', 'out', 'in', 'Houston', '....']",3,6,[],0,[],0,Sat
