LABEL,DATE_TIME,TEXT,preprocessed_text
1,Fri May 29 11:29:13 2009,"@HisFitness thanks!  I'm the marketing/PR guy on left, my canvass leader in center and our politician on the right. Tomorrow we #MITM4E!","['thanks', 'im', 'the', 'marketing', 'guy', 'on', 'left', 'my', 'canvass', 'leader', 'in', 'center', 'and', 'our', 'politician', 'on', 'the', 'right', 'tomorrow', 'we', 'mit']"
1,Fri May 29 00:57:33 2009,@AmazingPhil  Morning Roarface ,"['morning', 'roarface']"
0,Sun Jun 07 14:56:42 2009,my arm still hurts from when i pulled it yesterday ,"['my', 'arm', 'still', 'hurts', 'from', 'when', 'i', 'pulled', 'it', 'yesterday']"
1,Mon Jun 15 22:33:57 2009,Just finished saying prayers ,"['just', 'finished', 'saying', 'prayers']"
1,Wed Jun 03 09:41:07 2009,"@Wendym00n yeah i don't watch a lot of new movies. actually, i don't watch a lot of movies. just doctor who. ","['yeah', 'i', 'dont', 'watch', 'a', 'lot', 'of', 'new', 'movies', 'actually', 'i', 'dont', 'watch', 'a', 'lot', 'of', 'movies', 'just', 'doctor', 'who']"
1,Sun May 17 17:08:46 2009,To be precise: *public* education is the best defense against *private* deflation ,"['to', 'be', 'precise', 'public', 'education', 'is', 'the', 'best', 'defense', 'against', 'private', 'deletion']"
0,Mon Jun 01 08:48:55 2009,Is at a kids party when I should be in the sun ,"['is', 'at', 'a', 'kids', 'party', 'when', 'i', 'should', 'be', 'in', 'the', 'sun']"
1,Wed Jun 03 03:06:49 2009,@nathalichristy les les dan less  aahahahah oi oi liburan kmn? hehe,"['les', 'les', 'dan', 'less', 'aahahahah', 'oi', 'oi', 'liberal', 'km', 'here']"
1,Sun May 17 09:50:48 2009,Just painted the rims on my car he he he ,"['just', 'painted', 'the', 'rims', 'on', 'my', 'car', 'he', 'he', 'he']"
1,Tue Jun 16 07:19:13 2009,"@MATTHARDYBRAND you are so lucky to have such good friends, but I'm sure you already knew that ","['you', 'are', 'so', 'lucky', 'to', 'have', 'such', 'good', 'friends', 'but', 'im', 'sure', 'you', 'already', 'knew', 'that']"
0,Fri Jun 05 17:28:09 2009,"Finished 12 out the money in the $55 1 A+R on stars, played far too aggressive trying to build monster stack approaching bubble  x x","['finished', 'out', 'the', 'money', 'in', 'the', 'ar', 'on', 'stars', 'played', 'far', 'too', 'aggressive', 'trying', 'to', 'build', 'monster', 'stack', 'approaching', 'bubble', 'x', 'x']"
1,Fri May 29 23:36:11 2009,At kk's nani and tati's! I love her family.  going to grad night soon?,"['at', 'ks', 'ani', 'and', 'taxis', 'i', 'love', 'her', 'family', 'going', 'to', 'grad', 'night', 'soon']"
1,Fri May 22 01:05:12 2009,@MaryJoRs Your back!  I thought you left us,"['your', 'back', 'i', 'thought', 'you', 'left', 'us']"
1,Tue Jun 16 00:12:36 2009,If you use StumbleUpon Please give my site The Thumbs Up  http://su.pr/1rXuPY,"['if', 'you', 'use', 'stumbleupon', 'please', 'give', 'my', 'site', 'the', 'thumbs', 'up']"
1,Sat May 30 19:02:30 2009,@bedoggtde http://twitpic.com/6b03x - Awww my little cousin in cute... she get it from her daddy! ,"['www', 'my', 'little', 'cousin', 'in', 'cute', 'she', 'get', 'it', 'from', 'her', 'daddy']"
0,Sun Jun 07 06:15:51 2009,i bet i was mistaking.. nah i'm not surprised ,"['i', 'bet', 'i', 'was', 'mistaking', 'nah', 'im', 'not', 'surprised']"
0,Thu Jun 04 22:35:36 2009,@omerrr I was hoping SubZERO was an ice creap party ,"['i', 'was', 'hoping', 'subvert', 'was', 'an', 'ice', 'cream', 'party']"
1,Sun May 03 02:36:21 2009,@mommo9000 thanks. If you feel the need to fly I have a paitnbrush with ur name on it  and bring that Linux guru with you ;),"['thanks', 'if', 'you', 'feel', 'the', 'need', 'to', 'fly', 'i', 'have', 'a', 'paitnbrush', 'with', 'ur', 'name', 'on', 'it', 'and', 'bring', 'that', 'linux', 'guru', 'with', 'you']"
1,Sat May 30 19:04:43 2009,"@SupaSash11 i am a cavs fan for this series, but if they pay the lakers- ill be rooting for the lakers ","['i', 'am', 'a', 'caps', 'fan', 'for', 'this', 'series', 'but', 'if', 'they', 'pay', 'the', 'lakers', 'ill', 'be', 'rooting', 'for', 'the', 'lakers']"
0,Sun Jun 14 23:08:19 2009,Stuck in the rain..... boohoo. ,"['stuck', 'in', 'the', 'rain', 'boyhood']"
1,Sun Jun 07 17:00:29 2009,Watching T.v. whilst on the phone ,"['watching', 'tv', 'whilst', 'on', 'the', 'phone']"
1,Sat Jun 06 19:50:35 2009,@MAYAHZONFIYA SORRIE I AIN'T GET A CHANCE 2 STICK AROUND LONGER ,"['sortie', 'i', 'aint', 'get', 'a', 'chance', 'stick', 'around', 'longer']"
0,Fri May 29 14:56:45 2009,is goin out  to  dinner! ,"['is', 'going', 'out', 'to', 'dinner']"
0,Wed Jun 17 08:38:57 2009,@BabyBree96  hide your kittys!! ,"['hide', 'your', 'kitty']"
1,Sat May 30 13:04:59 2009,prince harry is one blockk awayy x3 ,"['prince', 'harry', 'is', 'one', 'block', 'away']"
0,Mon Jun 22 19:08:54 2009,So hungry  waiting for history to start,"['so', 'hungry', 'waiting', 'for', 'history', 'to', 'start']"
1,Sat May 02 01:26:04 2009,Wussup new followers!! ,"['wussup', 'new', 'followers']"
1,Sat May 30 08:51:35 2009,@egoodlett and @angelajames thank you both for helpin me out your very kind ,"['and', 'thank', 'you', 'both', 'for', 'helping', 'me', 'out', 'your', 'very', 'kind']"
0,Sun May 10 20:25:57 2009,@David_Henrie can you say a prayer for my friend Chealse because she just lost her dad.  so i wont see her at my younglife group so ye ...,"['can', 'you', 'say', 'a', 'prayer', 'for', 'my', 'friend', 'cheese', 'because', 'she', 'just', 'lost', 'her', 'dad', 'so', 'i', 'wont', 'see', 'her', 'at', 'my', 'younglife', 'group', 'so', 'ye']"
0,Mon Jun 15 17:48:50 2009, today sucks,"['today', 'sucks']"
1,Sat Jun 06 18:23:46 2009,r @rafaelvandyke Found a hole in 11YO son's bedroom wall. Momma was not happy! &gt; Were there toys strategically stacked over it? ,"['r', 'found', 'a', 'hole', 'in', 'sons', 'bedroom', 'wall', 'comma', 'was', 'not', 'happy', 'gt', 'were', 'there', 'toys', 'strategically', 'stacked', 'over', 'it']"
0,Wed Jun 03 07:25:10 2009,"have a headache, but that won't keep me from my twitter! so, tired of all the gossip, my heart breaks everytime his name and HER come up ","['have', 'a', 'headache', 'but', 'that', 'wont', 'keep', 'me', 'from', 'my', 'twitter', 'so', 'tired', 'of', 'all', 'the', 'gossip', 'my', 'heart', 'breaks', 'overtime', 'his', 'name', 'and', 'her', 'come', 'up']"
1,Sun May 03 03:32:04 2009,6 daays until i go away on duke of ed. im like really excited ,"['days', 'until', 'i', 'go', 'away', 'on', 'duke', 'of', 'ed', 'im', 'like', 'really', 'excited']"
0,Sun Jun 21 03:15:58 2009,I miss my baby; I know he's sleep @ his grandma house missin his mommy ,"['i', 'miss', 'my', 'baby', 'i', 'know', 'hes', 'sleep', 'his', 'grand', 'house', 'missing', 'his', 'tommy']"
0,Fri Jun 05 18:18:51 2009,Totally bummed out that I won't see my buddy Nels on Monday ,"['totally', 'summed', 'out', 'that', 'i', 'wont', 'see', 'my', 'buddy', 'news', 'on', 'monday']"
0,Wed Jun 17 01:56:40 2009,"I have a Celine Dion song stuck in my head.    That statement is sort of a summary of how things have gone today.  Okay, not THAT bad. O:/","['i', 'have', 'a', 'celine', 'dion', 'song', 'stuck', 'in', 'my', 'head', 'that', 'statement', 'is', 'sort', 'of', 'a', 'summary', 'of', 'how', 'things', 'have', 'gone', 'today', 'okay', 'not', 'that', 'bad', 'o']"
0,Thu Jun 18 05:49:49 2009,Good morning twitter! I set the microwave @ work on fire again!!! not allowed 2 use it anymore  &amp; ppl wonder why I dont hav 1 @ home.,"['good', 'morning', 'twitter', 'i', 'set', 'the', 'microwave', 'work', 'on', 'fire', 'again', 'not', 'allowed', 'use', 'it', 'anymore', 'ppl', 'wonder', 'why', 'i', 'dont', 'hav', 'home']"
1,Sun Jun 07 01:07:32 2009,@rainbowsleeve thanks for passing on the word re: no plastic bags petition (http://tinyurl.com/dk5p94) ,"['thanks', 'for', 'passing', 'on', 'the', 'word', 're', 'no', 'plastic', 'bags', 'petition']"
0,Sun May 03 09:45:17 2009,"small problem when testing the php/mysql demo, need to use two seperate browsers to test otherwise the cookie code gives me same name ","['small', 'problem', 'when', 'testing', 'the', 'phpmysql', 'demo', 'need', 'to', 'use', 'two', 'seperate', 'browsers', 'to', 'test', 'otherwise', 'the', 'cookie', 'code', 'gives', 'me', 'same', 'name']"
0,Mon Jun 01 15:24:32 2009,"@ChrisCavs I could send you some of the spam replies I got after that tweet, probably won't help though. ","['i', 'could', 'send', 'you', 'some', 'of', 'the', 'spam', 'replies', 'i', 'got', 'after', 'that', 'tweet', 'probably', 'wont', 'help', 'though']"
1,Thu May 21 23:56:32 2009,yeah its raining .. gonna be a good cycle in ,"['yeah', 'its', 'raining', 'gonna', 'be', 'a', 'good', 'cycle', 'in']"
1,Tue Jun 02 05:42:17 2009,@shaundiviney  Maybe one from Oasis ,"['maybe', 'one', 'from', 'oasis']"
1,Tue Apr 07 04:04:39 2009,@stephenfry Few things I've found better for settling myself in after a long trip than wandering around London. ,"['few', 'things', 'ive', 'found', 'better', 'for', 'settling', 'myself', 'in', 'after', 'a', 'long', 'trip', 'than', 'wandering', 'around', 'london']"
1,Sun Jun 07 07:01:25 2009,Im in such a happy mood again ,"['im', 'in', 'such', 'a', 'happy', 'mood', 'again']"
0,Mon Jun 01 11:01:51 2009,"I can't believe an entire plane full of people, a BIG plane full of people just disappeared. This is absolutely screwed up. ","['i', 'cant', 'believe', 'an', 'entire', 'plane', 'full', 'of', 'people', 'a', 'big', 'plane', 'full', 'of', 'people', 'just', 'disappeared', 'this', 'is', 'absolutely', 'screwed', 'up']"
0,Mon May 18 07:19:41 2009,@pinkkpaiige12  What's going on? ,"['whats', 'going', 'on']"
0,Fri May 29 10:46:55 2009,Pooping in a Pennsylvania rest stop!  I hate using public toilets ,"['popping', 'in', 'a', 'pennsylvania', 'rest', 'stop', 'i', 'hate', 'using', 'public', 'toilets']"
0,Sat May 30 09:39:43 2009,Enjoy No Doubt! They r sold out in Houston....  ,"['enjoy', 'no', 'doubt', 'they', 'r', 'sold', 'out', 'in', 'houston']"
0,Thu Jun 25 05:54:29 2009,Ate too much shit at lunch  Feel sick now!,"['ate', 'too', 'much', 'shit', 'at', 'lunch', 'feel', 'sick', 'now']"
0,Tue Jun 16 16:08:47 2009,@BrettKloesel yeah thanks for the rude post. Didn't see it till after I posted that last one. Nice ,"['yeah', 'thanks', 'for', 'the', 'rude', 'post', 'didnt', 'see', 'it', 'till', 'after', 'i', 'posted', 'that', 'last', 'one', 'nice']"
1,Sat Jun 06 17:09:09 2009,@zate all i can say is that no technical people had any part in the decision making process ,"['all', 'i', 'can', 'say', 'is', 'that', 'no', 'technical', 'people', 'had', 'any', 'part', 'in', 'the', 'decision', 'making', 'process']"
1,Mon Jun 01 04:27:24 2009,@edlee I guess someone had to step up and declare that Twitter is over-hyped. Certainly attracts the spotlight. ,"['i', 'guess', 'someone', 'had', 'to', 'step', 'up', 'and', 'declare', 'that', 'twitter', 'is', 'overhyped', 'certainly', 'attracts', 'the', 'spotlight']"
0,Mon May 18 00:39:00 2009,no work tomorrow ,"['no', 'work', 'tomorrow']"
0,Sat Jun 20 04:17:38 2009,"and my poor daughter (Vero, 16) is on a Rock festival for this weekend...hope she will not drown or get a cold ","['and', 'my', 'poor', 'daughter', 'very', 'is', 'on', 'a', 'rock', 'festival', 'for', 'this', 'weekendhope', 'she', 'will', 'not', 'drown', 'or', 'get', 'a', 'cold']"
0,Fri Jun 19 08:29:19 2009,Its so early for me to be up!!  im going campening!,"['its', 'so', 'early', 'for', 'me', 'to', 'be', 'up', 'im', 'going', 'competing']"
0,Thu Jun 18 16:45:07 2009,I really really really wanna go see Maxwell in concert....his tickets are mad expensive tho ,"['i', 'really', 'really', 'really', 'wanna', 'go', 'see', 'maxwell', 'in', 'concerts', 'tickets', 'are', 'mad', 'expensive', 'tho']"
0,Sun May 03 08:34:50 2009,@laurenbotzspons I wish I knew why your life was redic. ,"['i', 'wish', 'i', 'knew', 'why', 'your', 'life', 'was', 'redir']"
0,Tue Jun 02 01:41:44 2009,Is on his way home after work. And thinks it's sad the missing 14 y/o was found in the Yarra. His poor family ,"['is', 'on', 'his', 'way', 'home', 'after', 'work', 'and', 'thinks', 'its', 'sad', 'the', 'missing', 'yo', 'was', 'found', 'in', 'the', 'barra', 'his', 'poor', 'family']"
0,Mon Jun 01 06:36:11 2009,@tommcfly @dougiemcfly @dannymcfly @mcflyharry THE PHILIPPINES NEEDS YOU! PLEASE COME HERE  #mcflyinmanila #mcflyinmanila #mcflyinmanila,"['the', 'philippines', 'needs', 'you', 'please', 'come', 'here', 'mcflyinmanila', 'mcflyinmanila', 'mcflyinmanila']"
1,Sat May 09 23:01:45 2009,Selling artwork+ risk game with the boys+ startrek= just what i needed. What a good day ,"['selling', 'artwork', 'risk', 'game', 'with', 'the', 'boys', 'started', 'just', 'what', 'i', 'needed', 'what', 'a', 'good', 'day']"
0,Tue Jun 16 21:40:54 2009,I'm ready for bed...Madi not so much ,"['im', 'ready', 'for', 'bedmadi', 'not', 'so', 'much']"
1,Sun Jun 14 23:09:39 2009,@DonnieWahlberg It's a blessing to c u! Especially meeting u in Pittsburgh! 1 of the best nights of my life! It was an honor meeting u ,"['its', 'a', 'blessing', 'to', 'c', 'u', 'especially', 'meeting', 'u', 'in', 'pittsburgh', 'of', 'the', 'best', 'nights', 'of', 'my', 'life', 'it', 'was', 'an', 'honor', 'meeting', 'u']"
1,Thu May 14 03:52:26 2009,@softandpoofyone Not beofre I get back to see ya! ,"['not', 'before', 'i', 'get', 'back', 'to', 'see', 'ya']"
1,Mon Jun 01 16:11:21 2009,"Thas You....that talks about your homies behind they back,but you always with em ery location he be at.....thas you!!!! Gotta love z-ro ","['that', 'youth', 'talks', 'about', 'your', 'homes', 'behind', 'they', 'jackbot', 'you', 'always', 'with', 'em', 'ery', 'location', 'he', 'be', 'atlas', 'you', 'gotta', 'love', 'pro']"
0,Sun May 03 02:11:24 2009,@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. ,"['youre', 'in', 'wolverine', 'now', 'i', 'know', 'im', 'never', 'gonna', 'receive', 'a', 'twitter', 'reply', 'or', 'get', 'to', 'meet', 'u', 'during', 'my', 'vegas', 'trip', 'this', 'year']"
1,Wed Jun 03 07:41:28 2009,@twishmay I'm working on something for my office. and its cool ,"['im', 'working', 'on', 'something', 'for', 'my', 'office', 'and', 'its', 'cool']"
1,Sat May 30 03:35:32 2009,@TheRoundDiet Hey! Love the idea of a round diet  Are you books on Amazon yet?,"['hey', 'love', 'the', 'idea', 'of', 'a', 'round', 'diet', 'are', 'you', 'books', 'on', 'amazon', 'yet']"
1,Fri Jun 05 18:19:57 2009,@romaineami I know.  I love how we're havin two different convos in two different places. what next ? a diff convo on myspace ? lol,"['i', 'know', 'i', 'love', 'how', 'were', 'having', 'two', 'different', 'convoy', 'in', 'two', 'different', 'places', 'what', 'next', 'a', 'diff', 'convoy', 'on', 'myspace', 'lol']"
1,Tue Jun 02 06:32:37 2009,"Green Day and livelavalive = new IDOLS... Sorry Lacey, but your awesome voice cannot compare... i hope you'll settle for number three  ...","['green', 'day', 'and', 'livelavalive', 'new', 'idols', 'sorry', 'lace', 'but', 'your', 'awesome', 'voice', 'cannot', 'compare', 'i', 'hope', 'you', 'settle', 'for', 'number', 'three']"
0,Sun Jun 07 06:04:19 2009,@rayamartin ang gandaaa &lt;3  gusto ko rin ng fresh croissant. mmm,"['ang', 'gandaaa', 'gusts', 'ko', 'rin', 'ng', 'fresh', 'croissant', 'mmm']"
1,Wed Jun 03 09:30:52 2009,@Joenid ... spreading the love ...  *waves* HI !!!,"['spreading', 'the', 'love', 'waves', 'hi']"
1,Sun Jun 07 02:29:40 2009,Wow. Night out with my LSs.. Slightly inebriated and on South Beach... PRICELESS ,"['wow', 'night', 'out', 'with', 'my', 'loss', 'slightly', 'infuriated', 'and', 'on', 'south', 'beach', 'priceless']"
1,Mon Jun 15 01:16:56 2009,Very Excited....!!! Leaving for Alton Towers in 16 Hours  ,"['very', 'excited', 'leaving', 'for', 'alto', 'towers', 'in', 'hours']"
0,Sun Jun 07 11:29:20 2009,@Affan a freaking pandora app!!!!!!!!!!!!! there is last.fm and imeem but no pandora ,"['a', 'breaking', 'pandora', 'app', 'there', 'is', 'last', 'and', 'item', 'but', 'no', 'pandora']"
0,Fri Jun 19 06:24:28 2009,Georgia theatre badly burned  Lots of smoke and lots of street lights out dt,"['georgia', 'theatre', 'badly', 'burned', 'lots', 'of', 'smoke', 'and', 'lots', 'of', 'street', 'lights', 'out', 'dt']"
1,Sun May 17 11:41:09 2009,@mahika what was that link again. I wanna take a look @ it and bookmark it  would make it a lot easier on my brain. It hurts after that!,"['what', 'was', 'that', 'link', 'again', 'i', 'wanna', 'take', 'a', 'look', 'it', 'and', 'bookmark', 'it', 'would', 'make', 'it', 'a', 'lot', 'easier', 'on', 'my', 'brain', 'it', 'hurts', 'after', 'that']"
1,Sun Jun 07 11:57:37 2009,Busy day...gotta do house chores &amp; get ready for the Andrea Bocelli show tonight @ the Hollywood Bowl! ,"['busy', 'daygotta', 'do', 'house', 'chores', 'get', 'ready', 'for', 'the', 'andrea', 'belli', 'show', 'tonight', 'the', 'hollywood', 'bowl']"
1,Thu May 28 23:33:18 2009,@calvinharris i find a cuppa hot water helps the loogies out... and we all know somethings are better out than in  enjoy Dooobai.,"['i', 'find', 'a', 'culpa', 'hot', 'water', 'helps', 'the', 'cookies', 'out', 'and', 'we', 'all', 'know', 'something', 'are', 'better', 'out', 'than', 'in', 'enjoy', 'dooobai']"
1,Fri May 01 23:36:24 2009,"@jazzyfizza of course, we'd smash there ","['of', 'course', 'wed', 'smash', 'there']"
1,Tue Jun 02 20:07:43 2009,Just came back from seeing NIN. I want to upload my fav song of the night and show you all ,"['just', 'came', 'back', 'from', 'seeing', 'nin', 'i', 'want', 'to', 'upload', 'my', 'far', 'song', 'of', 'the', 'night', 'and', 'show', 'you', 'all']"
0,Mon Jun 15 15:31:48 2009,@chrisworthy Just got word the grand opening has been postponed  Her credit card machine won't arrive before then.,"['just', 'got', 'word', 'the', 'grand', 'opening', 'has', 'been', 'postponed', 'her', 'credit', 'card', 'machine', 'wont', 'arrive', 'before', 'then']"
0,Mon Jun 22 19:39:07 2009,@kevridesthecab na stuck na rin sa akin yung song ,"['na', 'stuck', 'na', 'rin', 'sa', 'akin', 'yung', 'song']"
1,Mon Jun 01 18:05:32 2009,@DsBabyGirl hey grl!!! found u that's more like it... hehe lol  wish I could go this sat w/ ya to late to buy a tix!!! lol awww cant wait,"['hey', 'grl', 'found', 'u', 'thats', 'more', 'like', 'it', 'here', 'lol', 'wish', 'i', 'could', 'go', 'this', 'sat', 'w', 'ya', 'to', 'late', 'to', 'buy', 'a', 'six', 'lol', 'www', 'cant', 'wait']"
1,Fri May 29 17:16:45 2009,6 more followers to 1000! Who's going to help?  ,"['more', 'followers', 'to', 'whos', 'going', 'to', 'help']"
0,Fri Jun 19 06:45:08 2009,I think these clowns are far too badly decomposed to be funny. Or scary ,"['i', 'think', 'these', 'clowns', 'are', 'far', 'too', 'badly', 'decomposed', 'to', 'be', 'funny', 'or', 'scary']"
0,Fri Jun 05 15:32:36 2009,@allergist Aww jealous! Sushi roxxors  Have a piece of Salmon for me! :-D,"['www', 'jealous', 'sushi', 'rotors', 'have', 'a', 'piece', 'of', 'salmon', 'for', 'me', 'd']"
0,Sun May 03 22:22:18 2009,My mom was appalled when I told her I ate Spam  it tasted really good...,"['my', 'mom', 'was', 'appalled', 'when', 'i', 'told', 'her', 'i', 'ate', 'spam', 'it', 'tasted', 'really', 'good']"
0,Mon Jun 01 09:37:48 2009,probably getting virginia next ,"['probably', 'getting', 'virginia', 'next']"
